,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.09196763479439576,7,9,63,0.8,39,smooth
1,1,8,0.18557101699505146,14,9,63,0.8,39,smooth
2,2,7,0.15924531362378816,10,9,63,0.8,39,smooth
3,3,10,0.06402450560681668,3,9,63,0.8,39,smooth
4,4,11,0.1639511032184982,12,9,63,0.8,39,smooth
5,5,12,0.22643051368666064,15,9,63,0.8,39,smooth
6,6,13,0.1889500426345363,12,9,63,0.8,39,smooth
7,7,14,0.11878161118141368,9,9,63,0.8,39,smooth
8,8,15,0.134367208001501,8,9,63,0.8,39,smooth
9,9,14,0.11878161118141368,7,9,63,0.8,39,smooth
10,10,13,0.1889500426345363,12,9,63,0.8,39,smooth
