,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.23436653004093735,17,25,67,0.8,56,smooth
1,1,19,0.46821806831579105,32,25,67,0.8,56,smooth
2,2,18,0.6022751294206893,42,25,67,0.8,56,smooth
3,3,17,0.57992032257058,40,25,67,0.8,56,smooth
4,4,16,0.4960555805380899,34,25,67,0.8,56,smooth
5,5,19,0.46821806831579105,31,25,67,0.8,56,smooth
6,6,18,0.6022751294206893,39,25,67,0.8,56,smooth
7,7,17,0.57992032257058,37,25,67,0.8,56,smooth
8,8,19,0.46821806831579105,31,25,67,0.8,56,smooth
9,9,18,0.6022751294206893,40,25,67,0.8,56,smooth
10,10,19,0.46821806831579105,32,25,67,0.8,56,smooth
