,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.24140864802085008,19,8,74,0.4,43,smooth
1,1,5,0.36714124555924,27,8,74,0.4,43,smooth
2,2,6,0.4997156915379242,37,8,74,0.4,43,smooth
3,3,7,0.6691736922988369,48,8,74,0.4,43,smooth
4,4,8,0.8342298616851657,60,8,74,0.4,43,smooth
5,5,9,0.9545863959984454,71,8,74,0.4,43,smooth
6,6,10,1.0,77,8,74,0.4,43,smooth
7,7,11,0.9503491713282913,72,8,74,0.4,43,smooth
8,8,12,0.8572766181145713,64,8,74,0.4,43,smooth
9,9,13,0.7474229379171358,57,8,74,0.4,43,smooth
10,10,14,0.6128683763517736,46,8,74,0.4,43,smooth
