,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.2801618362029448,19,12,66,0.8,3,rough
1,1,16,0.9397966312264515,61,12,66,0.8,3,rough
2,2,17,0.5691311997426599,37,12,66,0.8,3,rough
3,3,18,0.25404090248270655,16,12,66,0.8,3,rough
4,4,15,1.0,65,12,66,0.8,3,rough
5,5,14,0.5005065253915096,33,12,66,0.8,3,rough
6,6,13,0.32109106814837,21,12,66,0.8,3,rough
7,7,12,0.36550032495569307,24,12,66,0.8,3,rough
8,8,19,0.44932540306508345,29,12,66,0.8,3,rough
9,9,20,0.27715092711653394,19,12,66,0.8,3,rough
10,10,16,0.9397966312264515,61,12,66,0.8,3,rough
