,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.4733818245329534,33,28,70,0.2,25,smooth
1,1,7,0.32491027795947763,23,28,70,0.2,25,smooth
2,2,5,0.6123986284948025,45,28,70,0.2,25,smooth
3,3,4,0.6480491653925223,44,28,70,0.2,25,smooth
4,4,3,0.45448793352283245,32,28,70,0.2,25,smooth
5,5,2,0.20928544227807314,17,28,70,0.2,25,smooth
6,6,1,0.19734351191687585,14,28,70,0.2,25,smooth
7,7,5,0.6123986284948025,42,28,70,0.2,25,smooth
8,8,6,0.4733818245329534,32,28,70,0.2,25,smooth
9,9,7,0.32491027795947763,24,28,70,0.2,25,smooth
10,10,6,0.4733818245329534,33,28,70,0.2,25,smooth
