,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.793713173750139,56,24,71,0.4,66,rough
1,1,13,0.9551612961300019,67,24,71,0.4,66,rough
2,2,15,0.5026801185991666,35,24,71,0.4,66,rough
3,3,12,0.689789542833985,49,24,71,0.4,66,rough
4,4,11,0.25324525058047165,17,24,71,0.4,66,rough
5,5,16,0.09319035128729138,6,24,71,0.4,66,rough
6,6,17,0.06952231760967353,7,24,71,0.4,66,rough
7,7,13,0.9551612961300019,68,24,71,0.4,66,rough
8,8,14,0.793713173750139,56,24,71,0.4,66,rough
9,9,13,0.9551612961300019,70,24,71,0.4,66,rough
10,10,14,0.793713173750139,56,24,71,0.4,66,rough
