,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.4494023669394438,27,22,60,0.2,1,smooth
1,1,19,0.38550762404536876,24,22,60,0.2,1,smooth
2,2,21,0.43922289654260604,26,22,60,0.2,1,smooth
3,3,22,0.3147905585366214,17,22,60,0.2,1,smooth
4,4,18,0.2548453242809526,16,22,60,0.2,1,smooth
5,5,17,0.13985549088869995,8,22,60,0.2,1,smooth
6,6,16,0.15871608079788124,9,22,60,0.2,1,smooth
7,7,23,0.12086739836264261,9,22,60,0.2,1,smooth
8,8,24,0.011610660989053863,1,22,60,0.2,1,smooth
9,9,25,0.04429594070554394,4,22,60,0.2,1,smooth
10,10,26,0.16195114796599755,9,22,60,0.2,1,smooth
