,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.1842402778905793,13,12,74,0.8,46,smooth
1,1,2,0.2672390127356191,20,12,74,0.8,46,smooth
2,2,3,0.23465010754664714,17,12,74,0.8,46,smooth
3,3,4,0.3053261393709023,24,12,74,0.8,46,smooth
4,4,5,0.5552177045925577,40,12,74,0.8,46,smooth
5,5,6,0.7067563107107095,51,12,74,0.8,46,smooth
6,6,7,0.6289184070580767,49,12,74,0.8,46,smooth
7,7,8,0.6191900248080037,44,12,74,0.8,46,smooth
8,8,9,0.8319437775363562,60,12,74,0.8,46,smooth
9,9,10,0.938065457672188,69,12,74,0.8,46,smooth
10,10,11,0.6750304111280592,48,12,74,0.8,46,smooth
