,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.8259330011836916,58,16,70,0,61,rough
1,1,13,0.8688354392856389,60,16,70,0,61,rough
2,2,14,0.9772802961843046,68,16,70,0,61,rough
3,3,15,0.9193117332968219,64,16,70,0,61,rough
4,4,16,0.7136920581026946,50,16,70,0,61,rough
5,5,13,0.8688354392856389,61,16,70,0,61,rough
6,6,14,0.9772802961843046,69,16,70,0,61,rough
7,7,15,0.9193117332968219,64,16,70,0,61,rough
8,8,14,0.9772802961843046,69,16,70,0,61,rough
9,9,13,0.8688354392856389,60,16,70,0,61,rough
10,10,14,0.9772802961843046,67,16,70,0,61,rough
