,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.4749281783754378,29,38,60,0.2,73,smooth
1,1,10,0.2757490621235896,17,38,60,0.2,73,smooth
2,2,8,0.6766027793083057,42,38,60,0.2,73,smooth
3,3,7,0.8364356911100591,51,38,60,0.2,73,smooth
4,4,6,0.9355553318168225,56,38,60,0.2,73,smooth
5,5,5,0.8911320550663498,55,38,60,0.2,73,smooth
6,6,4,0.6529726764830828,40,38,60,0.2,73,smooth
7,7,3,0.40432451738176733,25,38,60,0.2,73,smooth
8,8,2,0.3224897211773275,19,38,60,0.2,73,smooth
9,9,1,0.38332035666671604,23,38,60,0.2,73,smooth
10,10,8,0.6766027793083057,40,38,60,0.2,73,smooth
