,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.726775458708558,53,18,73,0,12,rough
1,1,17,0.3937130142647242,28,18,73,0,12,rough
2,2,19,0.4224570493101173,30,18,73,0,12,rough
3,3,20,0.18046967384336035,13,18,73,0,12,rough
4,4,16,0.0,0,18,73,0,12,rough
5,5,19,0.4224570493101173,30,18,73,0,12,rough
6,6,18,0.726775458708558,52,18,73,0,12,rough
7,7,19,0.4224570493101173,30,18,73,0,12,rough
8,8,18,0.726775458708558,56,18,73,0,12,rough
9,9,19,0.4224570493101173,32,18,73,0,12,rough
10,10,18,0.726775458708558,52,18,73,0,12,rough
