,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.42756455479156835,25,7,64,0,62,rough
1,1,9,0.3572286350250081,23,7,64,0,62,rough
2,2,10,0.08344542307393793,5,7,64,0,62,rough
3,3,7,0.5788237720667211,37,7,64,0,62,rough
4,4,6,0.5936921143923903,39,7,64,0,62,rough
5,5,5,0.09679676539111082,6,7,64,0,62,rough
6,6,7,0.5788237720667211,37,7,64,0,62,rough
7,7,8,0.42756455479156835,26,7,64,0,62,rough
8,8,7,0.5788237720667211,39,7,64,0,62,rough
9,9,6,0.5936921143923903,37,7,64,0,62,rough
10,10,7,0.5788237720667211,37,7,64,0,62,rough
