,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.7899834074013312,49,35,63,0.4,49,rough
1,1,17,0.9782955198336792,61,35,63,0.4,49,rough
2,2,19,0.9915795472894015,62,35,63,0.4,49,rough
3,3,20,1.0,63,35,63,0.4,49,rough
4,4,21,0.8219571326856063,50,35,63,0.4,49,rough
5,5,16,0.9438403657709307,58,35,63,0.4,49,rough
6,6,22,0.7237969913986216,45,35,63,0.4,49,rough
7,7,19,0.9915795472894015,63,35,63,0.4,49,rough
8,8,18,0.7899834074013312,49,35,63,0.4,49,rough
9,9,17,0.9782955198336792,61,35,63,0.4,49,rough
10,10,19,0.9915795472894015,62,35,63,0.4,49,rough
