,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.07028035564159878,5,1,71,0,37,smooth
1,1,29,0.0,0,1,71,0,37,smooth
2,2,28,0.13241878686805494,8,1,71,0,37,smooth
3,3,27,0.4471186908440719,32,1,71,0,37,smooth
4,4,26,0.7834730077799389,56,1,71,0,37,smooth
5,5,25,0.9459541684236629,67,1,71,0,37,smooth
6,6,24,0.9305137307794434,67,1,71,0,37,smooth
7,7,23,0.9165358779785636,64,1,71,0,37,smooth
8,8,22,0.9716152299746291,69,1,71,0,37,smooth
9,9,21,1.0,70,1,71,0,37,smooth
10,10,20,0.9473233282924096,67,1,71,0,37,smooth
