,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.24068831938527635,19,26,73,0.4,40,smooth
1,1,13,0.08447303459099591,5,26,73,0.4,40,smooth
2,2,11,0.41928237325232615,31,26,73,0.4,40,smooth
3,3,10,0.6654476365366124,48,26,73,0.4,40,smooth
4,4,9,0.9142781590145536,67,26,73,0.4,40,smooth
5,5,8,0.9557327198254492,71,26,73,0.4,40,smooth
6,6,7,0.7506084765638589,54,26,73,0.4,40,smooth
7,7,6,0.5054816669017494,37,26,73,0.4,40,smooth
8,8,9,0.9142781590145536,66,26,73,0.4,40,smooth
9,9,8,0.9557327198254492,69,26,73,0.4,40,smooth
10,10,9,0.9142781590145536,69,26,73,0.4,40,smooth
