,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.34761961630896226,26,36,79,0.4,57,smooth
1,1,7,0.24962429237364994,20,36,79,0.4,57,smooth
2,2,8,0.3841351757692955,32,36,79,0.4,57,smooth
3,3,9,0.6509396239863302,52,36,79,0.4,57,smooth
4,4,10,0.8419132415680805,66,36,79,0.4,57,smooth
5,5,11,0.9439160664377791,74,36,79,0.4,57,smooth
6,6,12,1.0,79,36,79,0.4,57,smooth
7,7,13,0.9310868035614035,73,36,79,0.4,57,smooth
8,8,14,0.7153738460737423,56,36,79,0.4,57,smooth
9,9,15,0.5627487657911455,45,36,79,0.4,57,smooth
10,10,16,0.6535110178599335,52,36,79,0.4,57,smooth
