,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.5315619748611723,36,26,68,0.8,0,rough
1,1,27,0.7789387356153767,54,26,68,0.8,0,rough
2,2,26,1.0,69,26,68,0.8,0,rough
3,3,25,0.814003284113426,55,26,68,0.8,0,rough
4,4,29,0.48015317138283325,32,26,68,0.8,0,rough
5,5,30,0.3632565978712885,25,26,68,0.8,0,rough
6,6,27,0.7789387356153767,55,26,68,0.8,0,rough
7,7,26,1.0,69,26,68,0.8,0,rough
8,8,25,0.814003284113426,55,26,68,0.8,0,rough
9,9,27,0.7789387356153767,54,26,68,0.8,0,rough
10,10,26,1.0,68,26,68,0.8,0,rough
