,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,0.33313133632137926,21,35,70,0.4,77,smooth
1,1,6,0.4800337146997511,33,35,70,0.4,77,smooth
2,2,7,0.5469343536002171,38,35,70,0.4,77,smooth
3,3,8,0.5590460607831814,37,35,70,0.4,77,smooth
4,4,9,0.5321925734850401,36,35,70,0.4,77,smooth
5,5,10,0.3812546501001692,27,35,70,0.4,77,smooth
6,6,7,0.5469343536002171,37,35,70,0.4,77,smooth
7,7,6,0.4800337146997511,34,35,70,0.4,77,smooth
8,8,5,0.33313133632137926,23,35,70,0.4,77,smooth
9,9,7,0.5469343536002171,40,35,70,0.4,77,smooth
10,10,6,0.4800337146997511,33,35,70,0.4,77,smooth
