,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.0,0,26,71,0.2,33,smooth
1,1,15,0.07019086795529562,6,26,71,0.2,33,smooth
2,2,16,0.2965374464171663,22,26,71,0.2,33,smooth
3,3,17,0.619580551738059,43,26,71,0.2,33,smooth
4,4,18,0.913144800128626,65,26,71,0.2,33,smooth
5,5,19,1.0,69,26,71,0.2,33,smooth
6,6,20,0.8696621929072221,62,26,71,0.2,33,smooth
7,7,19,1.0,73,26,71,0.2,33,smooth
8,8,18,0.913144800128626,65,26,71,0.2,33,smooth
9,9,17,0.619580551738059,43,26,71,0.2,33,smooth
10,10,16,0.2965374464171663,20,26,71,0.2,33,smooth
