,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.23883891755280665,17,29,69,0.8,16,smooth
1,1,15,0.10880362456680005,9,29,69,0.8,16,smooth
2,2,13,0.3442025165619341,23,29,69,0.8,16,smooth
3,3,12,0.3476865408178334,27,29,69,0.8,16,smooth
4,4,11,0.2688497354299004,18,29,69,0.8,16,smooth
5,5,16,0.10760973434318698,6,29,69,0.8,16,smooth
6,6,17,0.35041176265274776,24,29,69,0.8,16,smooth
7,7,18,0.7050926743899767,47,29,69,0.8,16,smooth
8,8,19,0.8925097889818124,62,29,69,0.8,16,smooth
9,9,20,0.8250639541917311,59,29,69,0.8,16,smooth
10,10,19,0.8925097889818124,60,29,69,0.8,16,smooth
