,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.12480572584257119,10,3,62,1,86,smooth
1,1,5,0.1819915923625533,11,3,62,1,86,smooth
2,2,6,0.32556600060832996,21,3,62,1,86,smooth
3,3,7,0.48384174542009034,30,3,62,1,86,smooth
4,4,8,0.5410218126304285,34,3,62,1,86,smooth
5,5,9,0.5168658078739135,32,3,62,1,86,smooth
6,6,8,0.5410218126304285,34,3,62,1,86,smooth
7,7,10,0.5097057900190732,30,3,62,1,86,smooth
8,8,11,0.5874241834067454,37,3,62,1,86,smooth
9,9,12,0.7802146150546256,49,3,62,1,86,smooth
10,10,13,0.9919972861188785,61,3,62,1,86,smooth
