,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.5313973395210437,41,19,77,0,60,rough
1,1,19,0.3124981873292691,23,19,77,0,60,rough
2,2,21,0.4435659994638364,34,19,77,0,60,rough
3,3,22,0.24339278739270817,20,19,77,0,60,rough
4,4,23,0.025910586900282733,1,19,77,0,60,rough
5,5,18,0.3468972373153345,27,19,77,0,60,rough
6,6,17,0.49302520336318806,37,19,77,0,60,rough
7,7,16,0.5614735743909508,43,19,77,0,60,rough
8,8,15,0.9654237027436138,75,19,77,0,60,rough
9,9,14,0.9636546096148284,75,19,77,0,60,rough
10,10,13,1.0,77,19,77,0,60,rough
