,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.8342298616851657,62,8,73,1,30,smooth
1,1,9,0.9545863959984454,71,8,73,1,30,smooth
2,2,10,1.0,72,8,73,1,30,smooth
3,3,11,0.9503491713282913,67,8,73,1,30,smooth
4,4,12,0.8572766181145713,63,8,73,1,30,smooth
5,5,13,0.7474229379171358,54,8,73,1,30,smooth
6,6,9,0.9545863959984454,68,8,73,1,30,smooth
7,7,10,1.0,72,8,73,1,30,smooth
8,8,11,0.9503491713282913,68,8,73,1,30,smooth
9,9,8,0.8342298616851657,61,8,73,1,30,smooth
10,10,9,0.9545863959984454,70,8,73,1,30,smooth
