,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.07452366823698381,5,17,73,0.2,49,rough
1,1,9,0.5888140616193095,43,17,73,0.2,49,rough
2,2,10,0.7959223029272313,58,17,73,0.2,49,rough
3,3,11,0.8147763414106513,58,17,73,0.2,49,rough
4,4,12,0.6392416897223981,47,17,73,0.2,49,rough
5,5,13,0.50703769694252,37,17,73,0.2,49,rough
6,6,14,0.5796455614624194,43,17,73,0.2,49,rough
7,7,15,0.45755777891593963,32,17,73,0.2,49,rough
8,8,14,0.5796455614624194,41,17,73,0.2,49,rough
9,9,13,0.50703769694252,35,17,73,0.2,49,rough
10,10,14,0.5796455614624194,42,17,73,0.2,49,rough
