,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.4494023669394438,35,22,74,0.2,48,smooth
1,1,19,0.38550762404536876,29,22,74,0.2,48,smooth
2,2,21,0.43922289654260604,32,22,74,0.2,48,smooth
3,3,22,0.3147905585366214,22,22,74,0.2,48,smooth
4,4,18,0.2548453242809526,18,22,74,0.2,48,smooth
5,5,17,0.13985549088869995,10,22,74,0.2,48,smooth
6,6,23,0.12086739836264261,8,22,74,0.2,48,smooth
7,7,24,0.011610660989053863,2,22,74,0.2,48,smooth
8,8,20,0.4494023669394438,34,22,74,0.2,48,smooth
9,9,21,0.43922289654260604,32,22,74,0.2,48,smooth
10,10,20,0.4494023669394438,33,22,74,0.2,48,smooth
