,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.41936505087090314,31,21,71,0.4,49,smooth
1,1,19,0.7244581018898775,50,21,71,0.4,49,smooth
2,2,20,0.9829949642320551,69,21,71,0.4,49,smooth
3,3,21,1.0,72,21,71,0.4,49,smooth
4,4,22,0.7962657687224072,55,21,71,0.4,49,smooth
5,5,21,1.0,71,21,71,0.4,49,smooth
6,6,20,0.9829949642320551,71,21,71,0.4,49,smooth
7,7,19,0.7244581018898775,51,21,71,0.4,49,smooth
8,8,20,0.9829949642320551,69,21,71,0.4,49,smooth
9,9,21,1.0,71,21,71,0.4,49,smooth
10,10,22,0.7962657687224072,58,21,71,0.4,49,smooth
