,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.2724262820992521,19,5,67,0,4,rough
1,1,25,0.40066449479517335,25,5,67,0,4,rough
2,2,26,0.6663308945721169,44,5,67,0,4,rough
3,3,27,0.2812057871897938,18,5,67,0,4,rough
4,4,25,0.40066449479517335,29,5,67,0,4,rough
5,5,26,0.6663308945721169,44,5,67,0,4,rough
6,6,28,0.3082741355907949,21,5,67,0,4,rough
7,7,25,0.40066449479517335,26,5,67,0,4,rough
8,8,26,0.6663308945721169,45,5,67,0,4,rough
9,9,25,0.40066449479517335,26,5,67,0,4,rough
10,10,26,0.6663308945721169,44,5,67,0,4,rough
