,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.7302456119046754,57,28,79,0.2,54,rough
1,1,21,1.0,79,28,79,0.2,54,rough
2,2,23,0.4264702750244219,34,28,79,0.2,54,rough
3,3,24,0.14350719323096298,12,28,79,0.2,54,rough
4,4,20,0.9652127306083894,75,28,79,0.2,54,rough
5,5,19,0.636846270253349,51,28,79,0.2,54,rough
6,6,18,0.2323188442879064,18,28,79,0.2,54,rough
7,7,17,0.25965210547844486,20,28,79,0.2,54,rough
8,8,22,0.7302456119046754,56,28,79,0.2,54,rough
9,9,21,1.0,78,28,79,0.2,54,rough
10,10,20,0.9652127306083894,76,28,79,0.2,54,rough
