,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.18197257177408893,12,1,70,0.2,47,rough
1,1,23,0.3944204430771257,26,1,70,0.2,47,rough
2,2,24,0.4912831366039967,34,1,70,0.2,47,rough
3,3,25,0.5324027353705171,38,1,70,0.2,47,rough
4,4,26,0.35123110096587273,25,1,70,0.2,47,rough
5,5,21,0.18990016869279425,14,1,70,0.2,47,rough
6,6,27,0.2773134632013434,18,1,70,0.2,47,rough
7,7,28,0.15248509512563543,13,1,70,0.2,47,rough
8,8,23,0.3944204430771257,28,1,70,0.2,47,rough
9,9,24,0.4912831366039967,35,1,70,0.2,47,rough
10,10,25,0.5324027353705171,38,1,70,0.2,47,rough
