,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.3468972373153345,27,19,80,0,5,rough
1,1,17,0.49302520336318806,38,19,80,0,5,rough
2,2,19,0.3124981873292691,24,19,80,0,5,rough
3,3,16,0.5614735743909508,46,19,80,0,5,rough
4,4,15,0.9654237027436138,79,19,80,0,5,rough
5,5,14,0.9636546096148284,78,19,80,0,5,rough
6,6,13,1.0,79,19,80,0,5,rough
7,7,12,0.8842934598303646,70,19,80,0,5,rough
8,8,11,0.7459675833050228,59,19,80,0,5,rough
9,9,10,0.5488188641039033,45,19,80,0,5,rough
10,10,9,0.5185585717629998,42,19,80,0,5,rough
