,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.03677734720780817,2,17,64,0.4,35,smooth
1,1,21,0.18306259999930982,12,17,64,0.4,35,smooth
2,2,22,0.34618318842412027,24,17,64,0.4,35,smooth
3,3,23,0.4055175438971857,26,17,64,0.4,35,smooth
4,4,24,0.410991516499542,25,17,64,0.4,35,smooth
5,5,25,0.4426003173023777,29,17,64,0.4,35,smooth
6,6,26,0.5160622356887972,32,17,64,0.4,35,smooth
7,7,27,0.639083132263381,40,17,64,0.4,35,smooth
8,8,28,0.7692488388699894,49,17,64,0.4,35,smooth
9,9,29,0.809174106943249,52,17,64,0.4,35,smooth
10,10,30,0.7330572322413714,49,17,64,0.4,35,smooth
