,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.47480941520591113,28,5,60,0.8,14,smooth
1,1,25,0.5259082417487578,30,5,60,0.8,14,smooth
2,2,26,0.5015125764208248,31,5,60,0.8,14,smooth
3,3,27,0.47634595483277714,29,5,60,0.8,14,smooth
4,4,23,0.379418039981813,21,5,60,0.8,14,smooth
5,5,22,0.35605072355848516,22,5,60,0.8,14,smooth
6,6,21,0.5202432902178524,31,5,60,0.8,14,smooth
7,7,28,0.4878317157597517,27,5,60,0.8,14,smooth
8,8,29,0.5092369307182406,30,5,60,0.8,14,smooth
9,9,30,0.6266856005146072,37,5,60,0.8,14,smooth
10,10,25,0.5259082417487578,31,5,60,0.8,14,smooth
