,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.3157820312260433,22,34,72,0.2,46,smooth
1,1,5,0.46708101838200217,33,34,72,0.2,46,smooth
2,2,6,0.4947402498485432,34,34,72,0.2,46,smooth
3,3,7,0.4160130006631926,30,34,72,0.2,46,smooth
4,4,8,0.41435911180384655,30,34,72,0.2,46,smooth
5,5,9,0.5027108750416965,36,34,72,0.2,46,smooth
6,6,10,0.5206256019928701,37,34,72,0.2,46,smooth
7,7,11,0.5255551189865085,38,34,72,0.2,46,smooth
8,8,12,0.6965523342161091,52,34,72,0.2,46,smooth
9,9,13,0.9416350039466721,67,34,72,0.2,46,smooth
10,10,14,1.0,73,34,72,0.2,46,smooth
