,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.07942998123673048,4,30,69,0.6,64,smooth
1,1,17,0.19591244680975642,14,30,69,0.6,64,smooth
2,2,18,0.30581606862494903,21,30,69,0.6,64,smooth
3,3,19,0.3825851950026677,25,30,69,0.6,64,smooth
4,4,20,0.3790120233346004,28,30,69,0.6,64,smooth
5,5,21,0.2578088551559046,18,30,69,0.6,64,smooth
6,6,22,0.10469565873394632,7,30,69,0.6,64,smooth
7,7,19,0.3825851950026677,26,30,69,0.6,64,smooth
8,8,18,0.30581606862494903,20,30,69,0.6,64,smooth
9,9,19,0.3825851950026677,26,30,69,0.6,64,smooth
10,10,20,0.3790120233346004,27,30,69,0.6,64,smooth
