,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,0.33835677459885677,23,2,72,0.4,14,rough
1,1,6,0.6497501954458332,46,2,72,0.4,14,rough
2,2,7,0.9431653125242438,67,2,72,0.4,14,rough
3,3,8,1.0,73,2,72,0.4,14,rough
4,4,9,0.7107425431413056,52,2,72,0.4,14,rough
5,5,10,0.5497138044516832,40,2,72,0.4,14,rough
6,6,7,0.9431653125242438,67,2,72,0.4,14,rough
7,7,8,1.0,73,2,72,0.4,14,rough
8,8,9,0.7107425431413056,52,2,72,0.4,14,rough
9,9,7,0.9431653125242438,67,2,72,0.4,14,rough
10,10,8,1.0,71,2,72,0.4,14,rough
