,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,1.0,78,4,77,0.8,9,rough
1,1,17,0.575954269341993,45,4,77,0.8,9,rough
2,2,19,0.7740243607870062,61,4,77,0.8,9,rough
3,3,20,0.6477820583062025,51,4,77,0.8,9,rough
4,4,16,0.1783658367237774,13,4,77,0.8,9,rough
5,5,18,1.0,76,4,77,0.8,9,rough
6,6,19,0.7740243607870062,61,4,77,0.8,9,rough
7,7,21,0.7702227746304062,61,4,77,0.8,9,rough
8,8,20,0.6477820583062025,49,4,77,0.8,9,rough
9,9,22,0.37681962097143373,29,4,77,0.8,9,rough
10,10,18,1.0,77,4,77,0.8,9,rough
