,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.49320817431060027,37,2,73,1,87,smooth
1,1,15,0.42523079360644167,30,2,73,1,87,smooth
2,2,17,0.46732039732571495,36,2,73,1,87,smooth
3,3,18,0.30728195113607204,23,2,73,1,87,smooth
4,4,14,0.3027283087901141,20,2,73,1,87,smooth
5,5,19,0.0942191164806843,6,2,73,1,87,smooth
6,6,13,0.14020871597411708,11,2,73,1,87,smooth
7,7,17,0.46732039732571495,36,2,73,1,87,smooth
8,8,16,0.49320817431060027,35,2,73,1,87,smooth
9,9,15,0.42523079360644167,30,2,73,1,87,smooth
10,10,14,0.3027283087901141,21,2,73,1,87,smooth
