,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.03814026626908379,5,34,80,0.2,59,rough
1,1,23,0.18368068205669189,14,34,80,0.2,59,rough
2,2,24,0.17826120476731133,15,34,80,0.2,59,rough
3,3,25,0.4296481862376541,33,34,80,0.2,59,rough
4,4,26,0.5312093373283556,41,34,80,0.2,59,rough
5,5,27,0.6276551279619781,51,34,80,0.2,59,rough
6,6,28,0.49641852401379677,39,34,80,0.2,59,rough
7,7,29,0.5067742894605382,42,34,80,0.2,59,rough
8,8,30,0.3572727283854258,30,34,80,0.2,59,rough
9,9,25,0.4296481862376541,35,34,80,0.2,59,rough
10,10,26,0.5312093373283556,42,34,80,0.2,59,rough
