,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,26,0.5981090253993594,46,13,77,0.6,3,rough
1,1,25,0.835059450382272,64,13,77,0.6,3,rough
2,2,24,0.8578289439670664,66,13,77,0.6,3,rough
3,3,23,0.6873480977629163,52,13,77,0.6,3,rough
4,4,27,0.6047962679518347,47,13,77,0.6,3,rough
5,5,28,0.6362072306555834,49,13,77,0.6,3,rough
6,6,29,0.49805850908061466,37,13,77,0.6,3,rough
7,7,30,0.2933554838757926,23,13,77,0.6,3,rough
8,8,25,0.835059450382272,63,13,77,0.6,3,rough
9,9,24,0.8578289439670664,66,13,77,0.6,3,rough
10,10,26,0.5981090253993594,47,13,77,0.6,3,rough
