,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.46792623645698955,30,36,65,0.4,26,rough
1,1,12,0.5003253431802426,31,36,65,0.4,26,rough
2,2,14,0.42175945147389476,28,36,65,0.4,26,rough
3,3,11,0.7420720550611297,50,36,65,0.4,26,rough
4,4,15,0.48108374478957433,33,36,65,0.4,26,rough
5,5,16,0.7707230424640541,50,36,65,0.4,26,rough
6,6,17,0.8606687442765384,56,36,65,0.4,26,rough
7,7,18,0.8854780200836803,58,36,65,0.4,26,rough
8,8,19,1.0,66,36,65,0.4,26,rough
9,9,20,0.7382086968348924,48,36,65,0.4,26,rough
10,10,19,1.0,64,36,65,0.4,26,rough
