,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,19,0.25705489164363227,17,39,69,0.4,25,rough
1,1,18,0.6509898737549125,45,39,69,0.4,25,rough
2,2,20,0.0,1,39,69,0.4,25,rough
3,3,17,1.0,70,39,69,0.4,25,rough
4,4,16,0.6727279360336191,45,39,69,0.4,25,rough
5,5,15,0.2092814497667947,13,39,69,0.4,25,rough
6,6,14,0.303211362265867,21,39,69,0.4,25,rough
7,7,13,0.521415600930469,38,39,69,0.4,25,rough
8,8,12,0.578072884080914,39,39,69,0.4,25,rough
9,9,11,0.5304871833631268,36,39,69,0.4,25,rough
10,10,18,0.6509898737549125,46,39,69,0.4,25,rough
