,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.23393417541026992,18,31,79,0.2,44,smooth
1,1,9,0.415513176035796,32,31,79,0.2,44,smooth
2,2,10,0.4535058333782137,37,31,79,0.2,44,smooth
3,3,11,0.2911993687447766,23,31,79,0.2,44,smooth
4,4,12,0.09743669475282676,8,31,79,0.2,44,smooth
5,5,9,0.415513176035796,31,31,79,0.2,44,smooth
6,6,10,0.4535058333782137,36,31,79,0.2,44,smooth
7,7,9,0.415513176035796,33,31,79,0.2,44,smooth
8,8,10,0.4535058333782137,35,31,79,0.2,44,smooth
9,9,9,0.415513176035796,33,31,79,0.2,44,smooth
10,10,10,0.4535058333782137,32,31,79,0.2,44,smooth
