,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.09260808573208779,7,28,60,0.2,22,rough
1,1,28,0.4080756184521426,25,28,60,0.2,22,rough
2,2,27,0.4075885258241591,24,28,60,0.2,22,rough
3,3,26,0.39337195294982913,24,28,60,0.2,22,rough
4,4,25,0.2796502600995224,18,28,60,0.2,22,rough
5,5,24,0.14350719323096298,8,28,60,0.2,22,rough
6,6,23,0.4264702750244219,25,28,60,0.2,22,rough
7,7,22,0.7302456119046754,45,28,60,0.2,22,rough
8,8,21,1.0,61,28,60,0.2,22,rough
9,9,22,0.7302456119046754,45,28,60,0.2,22,rough
10,10,21,1.0,60,28,60,0.2,22,rough
