,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.895503278936511,70,32,77,0.2,71,rough
1,1,29,0.9809360855690082,75,32,77,0.2,71,rough
2,2,28,0.6044870459832244,48,32,77,0.2,71,rough
3,3,27,0.26179515445106655,20,32,77,0.2,71,rough
4,4,30,0.895503278936511,68,32,77,0.2,71,rough
5,5,29,0.9809360855690082,77,32,77,0.2,71,rough
6,6,30,0.895503278936511,71,32,77,0.2,71,rough
7,7,29,0.9809360855690082,77,32,77,0.2,71,rough
8,8,30,0.895503278936511,70,32,77,0.2,71,rough
9,9,29,0.9809360855690082,75,32,77,0.2,71,rough
10,10,30,0.895503278936511,71,32,77,0.2,71,rough
