,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.4008538394718157,32,39,80,0.6,62,smooth
1,1,19,0.6105666388128798,49,39,80,0.6,62,smooth
2,2,18,0.7486850028953962,59,39,80,0.6,62,smooth
3,3,17,0.8331842277143972,66,39,80,0.6,62,smooth
4,4,16,0.9190899494872768,73,39,80,0.6,62,smooth
5,5,15,1.0,80,39,80,0.6,62,smooth
6,6,14,0.9995969600661947,79,39,80,0.6,62,smooth
7,7,13,0.8715265397381311,70,39,80,0.6,62,smooth
8,8,12,0.671471361237324,53,39,80,0.6,62,smooth
9,9,11,0.5088855575082933,40,39,80,0.6,62,smooth
10,10,10,0.4205217824270238,33,39,80,0.6,62,smooth
