,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,0.5015230650563453,31,4,61,0.4,45,rough
1,1,6,0.4174068480812776,26,4,61,0.4,45,rough
2,2,7,0.36226337162882766,22,4,61,0.4,45,rough
3,3,4,0.5286920448121384,32,4,61,0.4,45,rough
4,4,3,0.2955272584909711,17,4,61,0.4,45,rough
5,5,8,0.47536601094046915,29,4,61,0.4,45,rough
6,6,9,0.6872698198409547,40,4,61,0.4,45,rough
7,7,10,0.7532391816980679,45,4,61,0.4,45,rough
8,8,11,0.6163554237969013,37,4,61,0.4,45,rough
9,9,12,0.3096871501477311,20,4,61,0.4,45,rough
10,10,13,0.2059475510614202,13,4,61,0.4,45,rough
