,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.4773319567233534,34,28,71,0.6,53,smooth
1,1,11,0.19336590392613398,13,28,71,0.6,53,smooth
2,2,13,0.7620703813890717,51,28,71,0.6,53,smooth
3,3,14,0.9559759110361399,68,28,71,0.6,53,smooth
4,4,15,1.0,71,28,71,0.6,53,smooth
5,5,16,0.9182645990201425,67,28,71,0.6,53,smooth
6,6,17,0.8033253460059827,58,28,71,0.6,53,smooth
7,7,18,0.7228656222634141,53,28,71,0.6,53,smooth
8,8,19,0.7117726773538587,52,28,71,0.6,53,smooth
9,9,20,0.7751903894645767,55,28,71,0.6,53,smooth
10,10,15,1.0,72,28,71,0.6,53,smooth
