,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.867918144280984,65,1,76,0.2,58,rough
1,1,14,0.8592335706333678,65,1,76,0.2,58,rough
2,2,16,0.8594131523194399,67,1,76,0.2,58,rough
3,3,17,0.6823647950374722,49,1,76,0.2,58,rough
4,4,13,0.6631731427566512,50,1,76,0.2,58,rough
5,5,12,0.32200372011572576,24,1,76,0.2,58,rough
6,6,18,0.20053575589540232,16,1,76,0.2,58,rough
7,7,16,0.8594131523194399,63,1,76,0.2,58,rough
8,8,15,0.867918144280984,66,1,76,0.2,58,rough
9,9,14,0.8592335706333678,66,1,76,0.2,58,rough
10,10,16,0.8594131523194399,64,1,76,0.2,58,rough
