,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.536962438365207,41,14,76,0.2,32,rough
1,1,8,0.44476167646166304,35,14,76,0.2,32,rough
2,2,9,0.6346036384231863,48,14,76,0.2,32,rough
3,3,10,0.6015967713897674,45,14,76,0.2,32,rough
4,4,11,0.4519758847934451,35,14,76,0.2,32,rough
5,5,12,0.3488361525184188,26,14,76,0.2,32,rough
6,6,9,0.6346036384231863,47,14,76,0.2,32,rough
7,7,8,0.44476167646166304,35,14,76,0.2,32,rough
8,8,9,0.6346036384231863,49,14,76,0.2,32,rough
9,9,7,0.536962438365207,39,14,76,0.2,32,rough
10,10,9,0.6346036384231863,48,14,76,0.2,32,rough
