,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.07968234228659808,5,24,65,1,89,smooth
1,1,4,0.0,0,24,65,1,89,smooth
2,2,2,0.20957929942003273,15,24,65,1,89,smooth
3,3,1,0.2822457816091007,18,24,65,1,89,smooth
4,4,2,0.20957929942003273,12,24,65,1,89,smooth
5,5,5,0.09005114287247813,5,24,65,1,89,smooth
6,6,6,0.34671594460775984,22,24,65,1,89,smooth
7,7,7,0.6620576666663932,42,24,65,1,89,smooth
8,8,8,0.9068470642522731,60,24,65,1,89,smooth
9,9,9,1.0,64,24,65,1,89,smooth
10,10,10,0.922082235799452,60,24,65,1,89,smooth
