,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.6392416897223981,41,17,65,0,31,rough
1,1,13,0.50703769694252,32,17,65,0,31,rough
2,2,14,0.5796455614624194,38,17,65,0,31,rough
3,3,15,0.45755777891593963,31,17,65,0,31,rough
4,4,11,0.8147763414106513,54,17,65,0,31,rough
5,5,10,0.7959223029272313,49,17,65,0,31,rough
6,6,9,0.5888140616193095,38,17,65,0,31,rough
7,7,16,0.7457633852229868,48,17,65,0,31,rough
8,8,17,0.9041910213463321,59,17,65,0,31,rough
9,9,18,0.7226091630829404,45,17,65,0,31,rough
10,10,19,0.5957131671031876,39,17,65,0,31,rough
