,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.48352833635639875,31,38,66,0.6,0,rough
1,1,15,0.6436020801376504,44,38,66,0.6,0,rough
2,2,16,0.9387325506776063,62,38,66,0.6,0,rough
3,3,17,0.6785432713507503,44,38,66,0.6,0,rough
4,4,18,0.3999882993131025,28,38,66,0.6,0,rough
5,5,16,0.9387325506776063,61,38,66,0.6,0,rough
6,6,15,0.6436020801376504,45,38,66,0.6,0,rough
7,7,16,0.9387325506776063,59,38,66,0.6,0,rough
8,8,15,0.6436020801376504,43,38,66,0.6,0,rough
9,9,16,0.9387325506776063,64,38,66,0.6,0,rough
10,10,15,0.6436020801376504,42,38,66,0.6,0,rough
