,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.09743669475282676,7,31,72,0.4,75,smooth
1,1,13,0.05116923286041199,4,31,72,0.4,75,smooth
2,2,11,0.2911993687447766,21,31,72,0.4,75,smooth
3,3,10,0.4535058333782137,33,31,72,0.4,75,smooth
4,4,9,0.415513176035796,30,31,72,0.4,75,smooth
5,5,14,0.14212656528283116,11,31,72,0.4,75,smooth
6,6,15,0.28579813381913005,22,31,72,0.4,75,smooth
7,7,16,0.4322232779996376,32,31,72,0.4,75,smooth
8,8,17,0.45904537853863686,32,31,72,0.4,75,smooth
9,9,18,0.25642148233894063,18,31,72,0.4,75,smooth
10,10,19,0.0,0,31,72,0.4,75,smooth
