,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.38000656713597636,29,7,76,0.2,58,smooth
1,1,19,0.4736032432367002,36,7,76,0.2,58,smooth
2,2,21,0.15904020537071187,11,7,76,0.2,58,smooth
3,3,18,0.34585001600528004,26,7,76,0.2,58,smooth
4,4,17,0.16452923875268902,12,7,76,0.2,58,smooth
5,5,19,0.4736032432367002,37,7,76,0.2,58,smooth
6,6,20,0.38000656713597636,30,7,76,0.2,58,smooth
7,7,19,0.4736032432367002,38,7,76,0.2,58,smooth
8,8,18,0.34585001600528004,26,7,76,0.2,58,smooth
9,9,19,0.4736032432367002,37,7,76,0.2,58,smooth
10,10,20,0.38000656713597636,27,7,76,0.2,58,smooth
