,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.2426812823406153,19,8,71,0.6,31,smooth
1,1,29,0.29864282538004083,21,8,71,0.6,31,smooth
2,2,28,0.3051534556654526,21,8,71,0.6,31,smooth
3,3,27,0.3557980950065754,26,8,71,0.6,31,smooth
4,4,26,0.45129388028538137,31,8,71,0.6,31,smooth
5,5,25,0.4755274241819322,34,8,71,0.6,31,smooth
6,6,24,0.46082761093202373,32,8,71,0.6,31,smooth
7,7,23,0.5363882378941637,38,8,71,0.6,31,smooth
8,8,22,0.6219448101366961,44,8,71,0.6,31,smooth
9,9,21,0.6113177045644982,43,8,71,0.6,31,smooth
10,10,20,0.5605055622713453,39,8,71,0.6,31,smooth
