,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.45671478969019946,27,25,61,0.2,27,smooth
1,1,16,0.4960555805380899,30,25,61,0.2,27,smooth
2,2,17,0.57992032257058,34,25,61,0.2,27,smooth
3,3,18,0.6022751294206893,37,25,61,0.2,27,smooth
4,4,19,0.46821806831579105,28,25,61,0.2,27,smooth
5,5,20,0.23436653004093735,15,25,61,0.2,27,smooth
6,6,14,0.4865009995963233,30,25,61,0.2,27,smooth
7,7,13,0.5338924283838866,33,25,61,0.2,27,smooth
8,8,12,0.5522743791946265,34,25,61,0.2,27,smooth
9,9,11,0.573711095576146,35,25,61,0.2,27,smooth
10,10,10,0.6317141471277063,40,25,61,0.2,27,smooth
