,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.8049062166121729,58,5,73,0.2,53,rough
1,1,10,0.7470914133301335,53,5,73,0.2,53,rough
2,2,11,1.0,72,5,73,0.2,53,rough
3,3,12,0.5737797402370305,42,5,73,0.2,53,rough
4,4,11,1.0,74,5,73,0.2,53,rough
5,5,10,0.7470914133301335,54,5,73,0.2,53,rough
6,6,9,0.8049062166121729,59,5,73,0.2,53,rough
7,7,11,1.0,74,5,73,0.2,53,rough
8,8,10,0.7470914133301335,56,5,73,0.2,53,rough
9,9,9,0.8049062166121729,58,5,73,0.2,53,rough
10,10,11,1.0,74,5,73,0.2,53,rough
