,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.2955272584909711,22,4,75,0.4,17,rough
1,1,4,0.5286920448121384,39,4,75,0.4,17,rough
2,2,5,0.5015230650563453,36,4,75,0.4,17,rough
3,3,6,0.4174068480812776,32,4,75,0.4,17,rough
4,4,7,0.36226337162882766,27,4,75,0.4,17,rough
5,5,8,0.47536601094046915,35,4,75,0.4,17,rough
6,6,9,0.6872698198409547,51,4,75,0.4,17,rough
7,7,10,0.7532391816980679,57,4,75,0.4,17,rough
8,8,11,0.6163554237969013,44,4,75,0.4,17,rough
9,9,12,0.3096871501477311,23,4,75,0.4,17,rough
10,10,13,0.2059475510614202,15,4,75,0.4,17,rough
