,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.9898779651100205,69,13,70,0.4,60,rough
1,1,17,1.0,69,13,70,0.4,60,rough
2,2,19,0.585119456900077,41,13,70,0.4,60,rough
3,3,20,0.4332266864186181,32,13,70,0.4,60,rough
4,4,16,0.5113021142354829,36,13,70,0.4,60,rough
5,5,15,0.6098707450014589,42,13,70,0.4,60,rough
6,6,14,0.8573016022569282,60,13,70,0.4,60,rough
7,7,13,0.6990578638337398,48,13,70,0.4,60,rough
8,8,12,0.5487384604683339,40,13,70,0.4,60,rough
9,9,11,0.39743571947677514,28,13,70,0.4,60,rough
10,10,10,0.11428255880934914,7,13,70,0.4,60,rough
