,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.1438574850974171,10,28,70,0.8,53,smooth
1,1,7,0.32491027795947763,22,28,70,0.8,53,smooth
2,2,9,0.0,0,28,70,0.8,53,smooth
3,3,6,0.4733818245329534,33,28,70,0.8,53,smooth
4,4,5,0.6123986284948025,43,28,70,0.8,53,smooth
5,5,4,0.6480491653925223,46,28,70,0.8,53,smooth
6,6,3,0.45448793352283245,30,28,70,0.8,53,smooth
7,7,2,0.20928544227807314,16,28,70,0.8,53,smooth
8,8,1,0.19734351191687585,13,28,70,0.8,53,smooth
9,9,7,0.32491027795947763,22,28,70,0.8,53,smooth
10,10,6,0.4733818245329534,34,28,70,0.8,53,smooth
