,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.31327984755954896,25,19,79,0,67,rough
1,1,24,0.0,0,19,79,0,67,rough
2,2,26,0.45529160462281126,37,19,79,0,67,rough
3,3,27,0.5159010349805373,42,19,79,0,67,rough
4,4,28,0.31543951166824213,24,19,79,0,67,rough
5,5,29,0.5335744642555847,43,19,79,0,67,rough
6,6,30,0.5226178625142612,41,19,79,0,67,rough
7,7,27,0.5159010349805373,39,19,79,0,67,rough
8,8,26,0.45529160462281126,35,19,79,0,67,rough
9,9,25,0.31327984755954896,26,19,79,0,67,rough
10,10,28,0.31543951166824213,23,19,79,0,67,rough
