,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.0,0,18,73,0.6,41,smooth
1,1,19,0.008854416057688823,1,18,73,0.6,41,smooth
2,2,18,0.12554275909305168,8,18,73,0.6,41,smooth
3,3,17,0.30092878613474844,19,18,73,0.6,41,smooth
4,4,16,0.4278770556484276,31,18,73,0.6,41,smooth
5,5,15,0.4830224838102971,37,18,73,0.6,41,smooth
6,6,14,0.5029285599157197,36,18,73,0.6,41,smooth
7,7,13,0.48218204866833086,34,18,73,0.6,41,smooth
8,8,12,0.38862910305436804,29,18,73,0.6,41,smooth
9,9,11,0.2713331821862329,21,18,73,0.6,41,smooth
10,10,10,0.2770237050889606,20,18,73,0.6,41,smooth
