,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.4063879208887522,31,3,79,0.8,10,rough
1,1,25,0.22812430421273347,20,3,79,0.8,10,rough
2,2,26,0.40883610968065925,32,3,79,0.8,10,rough
3,3,27,0.3497707564649559,27,3,79,0.8,10,rough
4,4,28,0.5148563773448515,41,3,79,0.8,10,rough
5,5,23,0.5203961562592467,40,3,79,0.8,10,rough
6,6,29,0.6246363938212622,50,3,79,0.8,10,rough
7,7,30,0.3786308762969797,29,3,79,0.8,10,rough
8,8,22,0.7257926713384931,58,3,79,0.8,10,rough
9,9,21,0.48466332842954113,39,3,79,0.8,10,rough
10,10,20,0.0,1,3,79,0.8,10,rough
