,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.7515699896880876,50,13,66,0,32,rough
1,1,3,0.6270149631982158,42,13,66,0,32,rough
2,2,4,0.47365935501930617,32,13,66,0,32,rough
3,3,5,0.27985543230279236,19,13,66,0,32,rough
4,4,1,0.8496004955905626,57,13,66,0,32,rough
5,5,2,0.7515699896880876,48,13,66,0,32,rough
6,6,1,0.8496004955905626,56,13,66,0,32,rough
7,7,2,0.7515699896880876,50,13,66,0,32,rough
8,8,1,0.8496004955905626,55,13,66,0,32,rough
9,9,2,0.7515699896880876,51,13,66,0,32,rough
10,10,1,0.8496004955905626,55,13,66,0,32,rough
